Site,Week_End,Pathogen_Target,Site_WVAL,Site_WVAL_Category,State/Territory,Population_Served
ID:114,2025-12-27,Influenza A virus,3.1,Low,California,3500000
ID:114,2026-01-03,Influenza A virus,4.29,Low,California,3500000
ID:114,2026-01-10,Influenza A virus,5.1,Low,California,3500000
ID:114,2026-01-17,Influenza A virus,5.49,Low,California,3500000
ID:114,2026-01-24,Influenza A virus,8.54,Moderate,California,3500000
ID:114,2026-01-31,Influenza A virus,3.7,Low,California,3500000
ID:114,2026-02-07,Influenza A virus,4.92,Low,California,3500000
ID:114,2026-02-14,Influenza A virus,4.95,Low,California,3500000
ID:114,2026-02-21,Influenza A virus,3.36,Low,California,3500000
ID:114,2026-02-28,Influenza A virus,6.86,Moderate,California,3500000
ID:114,2026-03-07,Influenza A virus,3.89,Low,California,3500000
ID:114,2026-03-14,Influenza A virus,1.99,Very Low,California,3500000
ID:114,2026-03-21,Influenza A virus,2.89,Low,California,3500000
ID:114,2026-03-28,Influenza A virus,2.36,Very Low,California,3500000
ID:114,2026-04-04,Influenza A virus,1.45,Very Low,California,3500000
ID:114,2026-04-11,Influenza A virus,1.0,Very Low,California,3500000
ID:114,2026-04-18,Influenza A virus,1.49,Very Low,California,3500000
ID:114,2026-04-25,Influenza A virus,1.0,Very Low,California,3500000
ID:114,2026-05-02,Influenza A virus,1.0,Very Low,California,3500000
ID:114,2026-05-09,Influenza A virus,1.0,Very Low,California,3500000
ID:114,2026-05-16,Influenza A virus,1.0,Very Low,California,3500000
ID:114,2026-05-23,Influenza A virus,1.0,Very Low,California,3500000
ID:114,2026-05-30,Influenza A virus,1.0,Very Low,California,3500000
ID:114,2026-06-06,Influenza A virus,1.19,Very Low,California,3500000
ID:114,2026-06-13,Influenza A virus,1.0,Very Low,California,3500000
ID:114,2026-06-20,Influenza A virus,1.41,Very Low,California,3500000
ID:114,2026-06-27,Influenza A virus,1.0,Very Low,California,3500000
ID:114,2026-07-04,Influenza A virus,1.0,Very Low,California,3500000
ID:114,2026-07-11,Influenza A virus,1.0,Very Low,California,3500000
ID:114,2026-07-18,Influenza A virus,1.0,Very Low,California,3500000
ID:1164,2023-08-05,Influenza A virus,1.0,Very Low,Nebraska,240000
ID:1164,2023-08-12,Influenza A virus,2.9,Low,Nebraska,240000
ID:1164,2023-08-19,Influenza A virus,3.62,Low,Nebraska,240000
ID:1164,2023-08-26,Influenza A virus,4.35,Low,Nebraska,240000
ID:1164,2023-09-02,Influenza A virus,2.61,Very Low,Nebraska,240000
ID:1164,2023-09-09,Influenza A virus,3.43,Low,Nebraska,240000
ID:1164,2023-09-16,Influenza A virus,1.5,Very Low,Nebraska,240000
ID:1164,2023-09-23,Influenza A virus,4.04,Low,Nebraska,240000
ID:1164,2023-09-30,Influenza A virus,4.62,Low,Nebraska,240000
ID:1164,2023-10-07,Influenza A virus,3.09,Low,Nebraska,240000
ID:1164,2023-10-14,Influenza A virus,14.25,High,Nebraska,240000
ID:1164,2023-10-21,Influenza A virus,17.06,High,Nebraska,240000
ID:1164,2023-10-28,Influenza A virus,2.41,Very Low,Nebraska,240000
ID:1164,2023-11-04,Influenza A virus,5.08,Low,Nebraska,240000
ID:1164,2023-11-11,Influenza A virus,1.0,Very Low,Nebraska,240000
ID:1164,2023-11-18,Influenza A virus,9.17,Moderate,Nebraska,240000
ID:1164,2023-11-25,Influenza A virus,5.09,Low,Nebraska,240000
ID:1164,2023-12-02,Influenza A virus,3.54,Low,Nebraska,240000
ID:1164,2023-12-09,Influenza A virus,21.03,Very High,Nebraska,240000
ID:1164,2023-12-16,Influenza A virus,23.96,Very High,Nebraska,240000
ID:1164,2023-12-23,Influenza A virus,7.09,Moderate,Nebraska,240000
ID:1164,2023-12-30,Influenza A virus,9.16,Moderate,Nebraska,240000
ID:1164,2024-01-06,Influenza A virus,11.35,High,Nebraska,240000
ID:1164,2024-01-13,Influenza A virus,7.31,Moderate,Nebraska,240000
ID:1164,2024-01-20,Influenza A virus,4.75,Low,Nebraska,240000
ID:1164,2024-01-27,Influenza A virus,5.29,Low,Nebraska,240000
ID:1164,2024-02-03,Influenza A virus,5.65,Low,Nebraska,240000
ID:1164,2024-02-10,Influenza A virus,5.06,Low,Nebraska,240000
ID:1164,2024-02-17,Influenza A virus,9.86,Moderate,Nebraska,240000
ID:1164,2024-02-24,Influenza A virus,16.46,High,Nebraska,240000
ID:1164,2024-03-02,Influenza A virus,9.24,Moderate,Nebraska,240000
ID:1164,2024-03-09,Influenza A virus,9.34,Moderate,Nebraska,240000
ID:1164,2024-03-16,Influenza A virus,7.39,Moderate,Nebraska,240000
ID:1164,2024-03-23,Influenza A virus,5.47,Low,Nebraska,240000
ID:1164,2024-03-30,Influenza A virus,7.14,Moderate,Nebraska,240000
ID:1164,2024-04-06,Influenza A virus,10.57,Moderate,Nebraska,240000
ID:1164,2024-04-13,Influenza A virus,16.5,High,Nebraska,240000
ID:1164,2024-04-20,Influenza A virus,34.04,Very High,Nebraska,240000
ID:1164,2024-04-27,Influenza A virus,6.64,Moderate,Nebraska,240000
ID:1164,2024-05-04,Influenza A virus,4.34,Low,Nebraska,240000
ID:1164,2024-05-11,Influenza A virus,4.76,Low,Nebraska,240000
ID:1164,2024-05-18,Influenza A virus,4.68,Low,Nebraska,240000
ID:1164,2024-05-25,Influenza A virus,3.65,Low,Nebraska,240000
ID:1164,2024-06-01,Influenza A virus,3.4,Low,Nebraska,240000
ID:1164,2024-06-08,Influenza A virus,4.2,Low,Nebraska,240000
ID:1164,2024-06-15,Influenza A virus,3.61,Low,Nebraska,240000
ID:1164,2024-06-22,Influenza A virus,2.93,Low,Nebraska,240000
ID:1164,2024-06-29,Influenza A virus,10.97,Moderate,Nebraska,240000
ID:1164,2024-07-06,Influenza A virus,9.0,Moderate,Nebraska,240000
ID:1164,2024-07-13,Influenza A virus,5.23,Low,Nebraska,240000
ID:1164,2024-07-20,Influenza A virus,4.67,Low,Nebraska,240000
ID:1164,2024-07-27,Influenza A virus,3.99,Low,Nebraska,240000
ID:1164,2024-08-03,Influenza A virus,10.07,Moderate,Nebraska,240000
ID:1164,2024-08-10,Influenza A virus,4.42,Low,Nebraska,240000
ID:1164,2024-08-17,Influenza A virus,4.84,Low,Nebraska,240000
ID:1164,2024-08-24,Influenza A virus,5.38,Low,Nebraska,240000
ID:1164,2024-08-31,Influenza A virus,3.87,Low,Nebraska,240000
ID:1164,2024-09-07,Influenza A virus,4.01,Low,Nebraska,240000
ID:1164,2024-09-14,Influenza A virus,3.98,Low,Nebraska,240000
ID:1164,2024-09-21,Influenza A virus,3.98,Low,Nebraska,240000
ID:1164,2024-09-28,Influenza A virus,2.93,Low,Nebraska,240000
ID:1164,2024-10-05,Influenza A virus,3.32,Low,Nebraska,240000
ID:1164,2024-10-12,Influenza A virus,3.63,Low,Nebraska,240000
ID:1164,2024-10-19,Influenza A virus,4.03,Low,Nebraska,240000
ID:1164,2024-10-26,Influenza A virus,3.88,Low,Nebraska,240000
ID:1164,2024-11-02,Influenza A virus,4.75,Low,Nebraska,240000
ID:1164,2024-11-09,Influenza A virus,3.51,Low,Nebraska,240000
ID:1164,2024-11-16,Influenza A virus,3.83,Low,Nebraska,240000
ID:1164,2024-11-23,Influenza A virus,3.66,Low,Nebraska,240000
ID:1164,2024-11-30,Influenza A virus,4.2,Low,Nebraska,240000
ID:1164,2024-12-07,Influenza A virus,5.09,Low,Nebraska,240000
ID:1164,2024-12-14,Influenza A virus,20.19,Very High,Nebraska,240000
ID:1164,2024-12-21,Influenza A virus,13.69,High,Nebraska,240000
ID:1164,2024-12-28,Influenza A virus,26.24,Very High,Nebraska,240000
ID:1164,2025-01-04,Influenza A virus,45.32,Very High,Nebraska,240000
ID:1164,2025-01-11,Influenza A virus,37.2,Very High,Nebraska,240000
ID:1164,2025-01-18,Influenza A virus,42.01,Very High,Nebraska,240000
ID:1164,2025-01-25,Influenza A virus,48.24,Very High,Nebraska,240000
ID:1164,2025-02-01,Influenza A virus,58.14,Very High,Nebraska,240000
ID:1164,2025-02-08,Influenza A virus,44.69,Very High,Nebraska,240000
ID:1164,2025-02-15,Influenza A virus,52.43,Very High,Nebraska,240000
ID:1164,2025-02-22,Influenza A virus,45.56,Very High,Nebraska,240000
ID:1164,2025-03-01,Influenza A virus,23.89,Very High,Nebraska,240000
ID:1164,2025-03-08,Influenza A virus,23.19,Very High,Nebraska,240000
ID:1164,2025-03-15,Influenza A virus,8.65,Moderate,Nebraska,240000
ID:1164,2025-03-22,Influenza A virus,8.15,Moderate,Nebraska,240000
ID:1164,2025-03-29,Influenza A virus,4.66,Low,Nebraska,240000
ID:1164,2025-04-05,Influenza A virus,4.82,Low,Nebraska,240000
ID:1164,2025-04-12,Influenza A virus,7.44,Moderate,Nebraska,240000
ID:1164,2025-04-19,Influenza A virus,5.83,Low,Nebraska,240000
ID:1164,2025-04-26,Influenza A virus,8.42,Moderate,Nebraska,240000
ID:1164,2025-05-03,Influenza A virus,4.6,Low,Nebraska,240000
ID:1164,2025-05-10,Influenza A virus,14.94,High,Nebraska,240000
ID:1164,2025-05-17,Influenza A virus,3.15,Low,Nebraska,240000
ID:1164,2025-05-24,Influenza A virus,2.74,Low,Nebraska,240000
ID:1164,2025-05-31,Influenza A virus,2.18,Very Low,Nebraska,240000
ID:1164,2025-06-07,Influenza A virus,2.51,Very Low,Nebraska,240000
ID:1164,2025-06-14,Influenza A virus,24.29,Very High,Nebraska,240000
ID:1164,2025-06-21,Influenza A virus,5.28,Low,Nebraska,240000
ID:1164,2025-06-28,Influenza A virus,2.55,Very Low,Nebraska,240000
ID:1164,2025-07-05,Influenza A virus,3.34,Low,Nebraska,240000
ID:1164,2025-07-12,Influenza A virus,1.0,Very Low,Nebraska,240000
ID:1164,2025-07-19,Influenza A virus,3.08,Low,Nebraska,240000
ID:1164,2025-07-26,Influenza A virus,7.61,Moderate,Nebraska,240000
ID:1164,2025-08-02,Influenza A virus,1.24,Very Low,Nebraska,240000
ID:1164,2025-08-09,Influenza A virus,4.69,Low,Nebraska,240000
ID:1164,2025-08-16,Influenza A virus,3.22,Low,Nebraska,240000
ID:1164,2025-08-23,Influenza A virus,4.71,Low,Nebraska,240000
ID:1164,2025-08-30,Influenza A virus,1.38,Very Low,Nebraska,240000
ID:1164,2025-09-06,Influenza A virus,3.13,Low,Nebraska,240000
ID:1164,2025-09-13,Influenza A virus,2.99,Low,Nebraska,240000
ID:1164,2025-09-20,Influenza A virus,1.83,Very Low,Nebraska,240000
ID:1164,2025-09-27,Influenza A virus,1.72,Very Low,Nebraska,240000
ID:1164,2025-10-04,Influenza A virus,1.88,Very Low,Nebraska,240000
ID:1164,2025-10-11,Influenza A virus,1.69,Very Low,Nebraska,240000
ID:1164,2025-10-18,Influenza A virus,2.1,Very Low,Nebraska,240000
ID:1164,2025-10-25,Influenza A virus,2.99,Low,Nebraska,240000
ID:1164,2025-11-01,Influenza A virus,1.0,Very Low,Nebraska,240000
ID:1164,2025-11-08,Influenza A virus,2.39,Very Low,Nebraska,240000
ID:1164,2025-11-15,Influenza A virus,16.78,High,Nebraska,240000
ID:1164,2025-11-22,Influenza A virus,3.94,Low,Nebraska,240000
ID:1164,2025-11-29,Influenza A virus,2.48,Very Low,Nebraska,240000
ID:1164,2025-12-06,Influenza A virus,3.89,Low,Nebraska,240000
ID:1164,2025-12-13,Influenza A virus,3.05,Low,Nebraska,240000
ID:1164,2025-12-20,Influenza A virus,6.01,Low,Nebraska,240000
ID:1164,2025-12-27,Influenza A virus,7.61,Moderate,Nebraska,240000
ID:1164,2026-01-03,Influenza A virus,5.72,Low,Nebraska,240000
ID:1164,2026-01-10,Influenza A virus,8.39,Moderate,Nebraska,240000
ID:1164,2026-01-17,Influenza A virus,8.6,Moderate,Nebraska,240000
ID:1164,2026-01-24,Influenza A virus,9.36,Moderate,Nebraska,240000
ID:1164,2026-01-31,Influenza A virus,9.66,Moderate,Nebraska,240000
ID:1164,2026-02-07,Influenza A virus,6.5,Moderate,Nebraska,240000
ID:1164,2026-02-14,Influenza A virus,9.43,Moderate,Nebraska,240000
ID:1164,2026-02-21,Influenza A virus,4.22,Low,Nebraska,240000
ID:1164,2026-02-28,Influenza A virus,4.16,Low,Nebraska,240000
ID:1164,2026-03-07,Influenza A virus,3.88,Low,Nebraska,240000
ID:1164,2026-03-14,Influenza A virus,3.28,Low,Nebraska,240000
ID:1164,2026-03-21,Influenza A virus,6.38,Moderate,Nebraska,240000
ID:1164,2026-03-28,Influenza A virus,1.49,Very Low,Nebraska,240000
ID:1164,2026-04-04,Influenza A virus,1.55,Very Low,Nebraska,240000
ID:1164,2026-04-11,Influenza A virus,2.0,Very Low,Nebraska,240000
ID:1164,2026-04-18,Influenza A virus,1.59,Very Low,Nebraska,240000
ID:1164,2026-04-25,Influenza A virus,1.0,Very Low,Nebraska,240000
ID:1164,2026-05-02,Influenza A virus,11.01,Moderate,Nebraska,240000
ID:1164,2026-05-09,Influenza A virus,1.0,Very Low,Nebraska,240000
ID:1164,2026-05-16,Influenza A virus,1.0,Very Low,Nebraska,240000
ID:1164,2026-05-23,Influenza A virus,2.12,Very Low,Nebraska,240000
ID:1164,2026-05-30,Influenza A virus,3.72,Low,Nebraska,240000
ID:1164,2026-06-06,Influenza A virus,5.54,Low,Nebraska,240000
ID:1164,2026-06-13,Influenza A virus,2.84,Low,Nebraska,240000
ID:1164,2026-06-20,Influenza A virus,2.43,Very Low,Nebraska,240000
ID:1164,2026-06-27,Influenza A virus,2.26,Very Low,Nebraska,240000
ID:1164,2026-07-04,Influenza A virus,1.8,Very Low,Nebraska,240000
ID:1164,2026-07-11,Influenza A virus,1.79,Very Low,Nebraska,240000
ID:1164,2026-07-18,Influenza A virus,1.0,Very Low,Nebraska,240000
ID:125,2022-04-30,Influenza A virus,8.73,Moderate,California,91000
ID:125,2022-12-03,Influenza A virus,19.82,Very High,California,91000
ID:125,2022-12-10,Influenza A virus,18.26,Very High,California,91000
ID:125,2022-12-17,Influenza A virus,19.75,Very High,California,91000
ID:125,2022-12-24,Influenza A virus,19.96,Very High,California,91000
ID:125,2022-12-31,Influenza A virus,12.75,High,California,91000
ID:125,2023-01-07,Influenza A virus,11.78,High,California,91000
ID:125,2023-01-14,Influenza A virus,5.91,Low,California,91000
ID:125,2023-01-21,Influenza A virus,1.68,Very Low,California,91000
ID:125,2023-01-28,Influenza A virus,3.36,Low,California,91000
ID:125,2023-02-04,Influenza A virus,2.12,Very Low,California,91000
ID:125,2023-02-11,Influenza A virus,2.77,Low,California,91000
ID:125,2023-02-18,Influenza A virus,1.83,Very Low,California,91000
ID:125,2023-02-25,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-03-04,Influenza A virus,1.66,Very Low,California,91000
ID:125,2023-03-11,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-03-18,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-03-25,Influenza A virus,1.48,Very Low,California,91000
ID:125,2023-04-01,Influenza A virus,1.26,Very Low,California,91000
ID:125,2023-04-08,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-04-15,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-04-22,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-04-29,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-05-06,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-05-13,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-05-20,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-05-27,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-06-03,Influenza A virus,1.33,Very Low,California,91000
ID:125,2023-06-10,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-06-17,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-06-24,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-07-01,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-07-08,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-07-15,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-07-22,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-07-29,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-08-05,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-08-12,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-08-19,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-08-26,Influenza A virus,1.4,Very Low,California,91000
ID:125,2023-09-02,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-09-09,Influenza A virus,2.86,Low,California,91000
ID:125,2023-09-16,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-09-23,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-09-30,Influenza A virus,1.67,Very Low,California,91000
ID:125,2023-10-07,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-10-14,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-10-21,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-10-28,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-11-04,Influenza A virus,1.0,Very Low,California,91000
ID:125,2023-11-11,Influenza A virus,4.19,Low,California,91000
ID:125,2023-11-18,Influenza A virus,5.94,Low,California,91000
ID:125,2023-11-25,Influenza A virus,11.92,High,California,91000
ID:125,2023-12-02,Influenza A virus,8.28,Moderate,California,91000
ID:125,2023-12-09,Influenza A virus,9.42,Moderate,California,91000
ID:125,2023-12-16,Influenza A virus,12.12,High,California,91000
ID:125,2023-12-23,Influenza A virus,18.78,Very High,California,91000
ID:125,2023-12-30,Influenza A virus,17.06,High,California,91000
ID:125,2024-01-06,Influenza A virus,14.67,High,California,91000
ID:125,2024-01-13,Influenza A virus,8.46,Moderate,California,91000
ID:125,2024-01-20,Influenza A virus,7.16,Moderate,California,91000
ID:125,2024-01-27,Influenza A virus,7.47,Moderate,California,91000
ID:125,2024-02-03,Influenza A virus,6.1,Low,California,91000
ID:125,2024-02-10,Influenza A virus,4.27,Low,California,91000
ID:125,2024-02-17,Influenza A virus,4.4,Low,California,91000
ID:125,2024-02-24,Influenza A virus,2.92,Low,California,91000
ID:125,2024-03-02,Influenza A virus,2.04,Very Low,California,91000
ID:125,2024-03-09,Influenza A virus,1.0,Very Low,California,91000
ID:125,2024-03-16,Influenza A virus,1.0,Very Low,California,91000
ID:125,2024-03-23,Influenza A virus,1.52,Very Low,California,91000
ID:125,2024-03-30,Influenza A virus,1.0,Very Low,California,91000
ID:125,2024-04-06,Influenza A virus,1.73,Very Low,California,91000
ID:125,2024-04-13,Influenza A virus,3.22,Low,California,91000
ID:125,2024-04-20,Influenza A virus,1.86,Very Low,California,91000
ID:125,2024-04-27,Influenza A virus,1.95,Very Low,California,91000
ID:125,2024-05-04,Influenza A virus,2.59,Very Low,California,91000
ID:125,2024-05-11,Influenza A virus,1.59,Very Low,California,91000
ID:125,2024-05-18,Influenza A virus,3.44,Low,California,91000
ID:125,2024-05-25,Influenza A virus,1.36,Very Low,California,91000
ID:125,2024-06-01,Influenza A virus,1.0,Very Low,California,91000
ID:125,2024-06-08,Influenza A virus,1.0,Very Low,California,91000
ID:125,2024-06-15,Influenza A virus,1.54,Very Low,California,91000
ID:125,2024-06-22,Influenza A virus,2.31,Very Low,California,91000
ID:125,2024-06-29,Influenza A virus,1.0,Very Low,California,91000
ID:125,2024-07-06,Influenza A virus,1.0,Very Low,California,91000
